src_url_tx,src_prod_nm,name,isBlog,type,certNumber
http://www.nerdwallet.com/rates/,Giantbank.com34832IBCD6,Giantbank.com,0,IB,34832
http://www.nerdwallet.com/rates/,Bank Independent355463IBSAV47,Bank Independent,0,IB,355463
http://www.nerdwallet.com/rates/,Ambler Savings Bank28701BKCD24,Ambler Savings Bank,0,BK,28701
http://www.nerdwallet.com/rates/,Dart Bank5033BKCD12,Dart Bank,0,BK,5033
http://www.nerdwallet.com/rates/,PenFed Credit Union227CUCD6,PenFed Credit Union,0,CU,227
https://www.nerdwallet.com/rates,Discover5649IBCD24,Discover,0,IB,5649
https://www.nerdwallet.com/rates,Zions Bank2270IBPREMMM0,Zions Bank,0,IB,2270
https://www.nerdwallet.com/rates,Capital One 3604297IBCD60,Capital One ,0,IB,3604297
https://www.nerdwallet.com/rates,EverBank34775IBCD48,EverBank,0,IB,34775
https://www.nerdwallet.com/rates,First Internet Bank of Indiana34607IBSAV0,First Internet Bank of Indiana,0,IB,34607
https://www.nerdwallet.com/rates,Alliant Credit Union67955CUCD12,Alliant Credit Union,0,CU,67955
https://www.nerdwallet.com/rates,Synchrony Bank27314IBCD24,Synchrony Bank,0,IB,27314
https://www.nerdwallet.com/rates,Chartway Federal Credit Union13242CUCD12,Chartway Federal Credit Union,0,CU,13242
http://www.nerdwallet.com/rates/,Cardinal Bank34733BKCD6,Cardinal Bank,0,BK,34733
https://www.nerdwallet.com/rates,Diversified Members Credit Union62339CUCD36,Diversified Members Credit Union,0,CU,62339
http://www.nerdwallet.com/rates/,CIT Bank35575IBCD12,CIT Bank,0,IB,35575
http://www.nerdwallet.com/rates/,Pentagon Federal Credit Union227CUCD36,Pentagon Federal Credit Union,0,CU,227
http://www.nerdwallet.com/rates/,LBS Financial Credit Union68460CUCD48,LBS Financial Credit Union,0,CU,68460
http://www.nerdwallet.com/rates/,Gulf Coast Bank & Trust Company32974IBCD12,Gulf Coast Bank & Trust Company,0,IB,32974
http://www.nerdwallet.com/rates/,Enterprise Bank & Trust Company27408BKCD48,Enterprise Bank & Trust Company,0,BK,27408
http://www.nerdwallet.com/rates/,USAA Federal Savings Bank32188IBCD24,USAA Federal Savings Bank,0,IB,32188
http://www.nerdwallet.com/rates/,Bank of Lovell2224BKCD60,Bank of Lovell,0,BK,2224
http://www.nerdwallet.com/rates/,FNBO Direct5452IBCD36,FNBO Direct,0,IB,5452
http://www.nerdwallet.com/rates/,Providence Bank & Trust57754BKCD12,Providence Bank & Trust,0,BK,57754
http://www.nerdwallet.com/rates/,MyCBB58037IBCD12,MyCBB,0,IB,58037
http://www.nerdwallet.com/rates/,Lake Michigan Credit Union62514CUMM0,Lake Michigan Credit Union,0,CU,62514
http://www.nerdwallet.com/rates/,FNBO Direct5452IBSAV0,FNBO Direct,0,IB,5452
http://www.nerdwallet.com/rates/,First Republic Bank59017BKCD48,First Republic Bank,0,BK,59017
https://www.nerdwallet.com/rates,Capon Valley Bank9998BKCD24,Capon Valley Bank,0,BK,9998
https://www.nerdwallet.com/rates/,Lake Michigan Credit Union62514CUCD60,Lake Michigan Credit Union,0,CU,62514
https://www.nerdwallet.com/rates,Money One Federal Credit Union7264CUINTCK0,Money One Federal Credit Union,0,CU,7264
https://www.nerdwallet.com/rates,First Bank & Trust29786BKCD6,First Bank & Trust,0,BK,29786
http://www.nerdwallet.com/rates/,Colorado Federal Savings Bank33111BKCD24,Colorado Federal Savings Bank,0,BK,33111
http://www.nerdwallet.com/rates/,First Internet Bank of Indiana34607IBCD36,First Internet Bank of Indiana,0,IB,34607
http://www.nerdwallet.com/rates/,VyStar Credit Union68490CUSAV0,VyStar Credit Union,0,CU,68490
http://www.nerdwallet.com/rates/,Wells Fargo3511IBINTCK0,Wells Fargo,0,IB,3511
http://www.nerdwallet.com/rates/,Bank of Internet USA35546IBMM0,Bank of Internet USA,0,IB,35546
http://www.nerdwallet.com/rates/,U-Mass Five College Federal Credit Union18181CUCD60,U-Mass Five College Federal Credit Union,0,CU,18181
http://www.nerdwallet.com/rates/,Fox Valley Savings Bank29188SLSAV0,Fox Valley Savings Bank,0,SL,29188
http://www.nerdwallet.com/rates/,Basile State Bank17621BKCD12,Basile State Bank,0,BK,17621
http://www.nerdwallet.com/rates/,Northpointe Bank34953BKCD12,Northpointe Bank,0,BK,34953
http://www.nerdwallet.com/rates/,Capital One 3604297IBCD24,Capital One ,0,IB,3604297
http://www.nerdwallet.com/rates/,Citizens Community Bank35326BKCD48,Citizens Community Bank,0,BK,35326
https://www.nerdwallet.com/rates/redirect.php?CertNumber=2&InstitutionType=IB&InstrumentType=INTCK&b_url=https%3A%2F%2Fwww.fidelity.com%2Fcash-management%2Ffidelity-cash-management-account%2Foverview&InstitutionName=Fidelity+Investments&uuid=,Fidelity Investments2IBINTCK,Fidelity Investments,0,IB,2
http://www.nerdwallet.com/rates/,Bank5 Connect23286IBCD12,Bank,0, C,5
http://www.nerdwallet.com/rates/,EverBank34775IBINTCK0,EverBank,0,IB,34775
http://www.nerdwallet.com/rates/,Park Sterling Bank58408BKCD24,Park Sterling Bank,0,BK,58408
http://www.nerdwallet.com/rates/,First Bank & Trust34060BKPREMMM0,First Bank & Trust,0,BK,34060
http://www.nerdwallet.com/rates/,Orion Federal Credit Union24831CUCD60,Orion Federal Credit Union,0,CU,24831
http://www.nerdwallet.com/rates/,Vanguard Ohio Tax-Exempt Money Market Fund0IBBOND0,Vanguard Ohio Tax-Exempt Money Market Fund,0,IB,0
http://www.nerdwallet.com/rates/,Bank of the West26627BKCD60,Bank of the West,0,BK,26627
http://www.nerdwallet.com/rates/,Synchrony Bank27314IBCD15,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/,Habib American Bank25093BKCD12,Habib American Bank,0,BK,25093
http://www.nerdwallet.com/rates/,Royal Bank America189622BKCD48,Royal Bank America,0,BK,189622
http://www.nerdwallet.com/rates/,Luther Burbank Savings32178SLCD60,Luther Burbank Savings,0,SL,32178
https://www.nerdwallet.com/rates/,EverBank34775IBCD24,EverBank,0,IB,34775
https://www.nerdwallet.com/rates/,Nationwide Bank34710IBMM0,Nationwide Bank,0,IB,34710
http://www.nerdwallet.com/rates/,State Bank of India (California)23998BKCD12,State Bank of India (California),0,BK,23998
https://www.nerdwallet.com/rates/,Sallie Mae Bank58177IBCD60,Sallie Mae Bank,0,IB,58177
http://www.nerdwallet.com/rates/,Upstate National Bank13748BKCD24,Upstate National Bank,0,BK,13748
http://www.nerdwallet.com/rates/,Frankenmuth Credit Union61755CUCD60,Frankenmuth Credit Union,0,CU,61755
http://www.nerdwallet.com/rates/,Citizens Bank & Trust57483BKCD24,Citizens Bank & Trust,0,BK,57483
http://www.nerdwallet.com/rates/,Peoples Bank17073BKCD48,Peoples Bank,0,BK,17073
http://www.nerdwallet.com/rates/,First National Bank of Shiner5529BKCD12,First National Bank of Shiner,0,BK,5529
http://www.nerdwallet.com/rates/,Compass Bank19048BKCD48,Compass Bank,0,BK,19048
http://www.nerdwallet.com/rates/,Trustco Bank31945SLCD30,Trustco Bank,0,SL,31945
https://www.nerdwallet.com/rates/,PenFed Credit Union227CUCD12,PenFed Credit Union,0,CU,227
https://www.nerdwallet.com/rates,BBVA Compass19048IBCD19,BBVA Compass,0,IB,19048
https://www.nerdwallet.com/rates,BAC Florida Bank21265IBCD6,BAC Florida Bank,0,IB,21265
https://www.nerdwallet.com/rates/,Vanguard Ohio Tax-Exempt Money Market Fund0IBBOND0,Vanguard Ohio Tax-Exempt Money Market Fund,0,IB,0
http://www.nerdwallet.com/rates/,Luso Federal Credit Union20600CUCD12,Luso Federal Credit Union,0,CU,20600
http://www.nerdwallet.com/rates/,Farmers & Merchants Bank8668BKSAV0,Farmers & Merchants Bank,0,BK,8668
http://www.nerdwallet.com/rates/,California Credit Union60784CUCD60,California Credit Union,0,CU,60784
http://www.nerdwallet.com/rates/,First Community Credit Union67619CUCD12,First Community Credit Union,0,CU,67619
https://www.nerdwallet.com/rates,Discover5649IBMM0,Discover,0,IB,5649
https://www.nerdwallet.com/rates,Community National Bank57828BKCD12,Community National Bank,0,BK,57828
http://www.nerdwallet.com/rates/,Royal Bank America18962BKCD60,Royal Bank America,0,BK,18962
http://www.nerdwallet.com/rates/,Wescom Central Credit Union66703CUCD36,Wescom Central Credit Union,0,CU,66703
http://www.nerdwallet.com/rates/,Bank Independent355463IBSAV35,Bank Independent,0,IB,355463
http://www.nerdwallet.com/rates/,City of Boston Credit Union67841CUCD6,City of Boston Credit Union,0,CU,67841
https://www.nerdwallet.com/rates/,Quorum Federal Credit Union22769CUSAV0,Quorum Federal Credit Union,0,CU,22769
http://www.nerdwallet.com/rates/,State Bank of India (California)23998BKSAV0,State Bank of India (California),0,BK,23998
http://www.nerdwallet.com/rates/,Community First Bank10595BKCD60,Community First Bank,0,BK,10595
http://www.nerdwallet.com/rates/,Bank Leumi USA19842BKCD12,Bank Leumi USA,0,BK,19842
http://www.nerdwallet.com/rates/,Vantage Bank9733BKCD12,Vantage Bank,0,BK,9733
https://www.nerdwallet.com/rates,First Internet Bank of Indiana34607IBMM0,First Internet Bank of Indiana,0,IB,34607
http://www.nerdwallet.com/rates/,Bank of Utica13397BKCD60,Bank of Utica,0,BK,13397
https://www.nerdwallet.com/rates,Mutual of Omaha Bank32325IBMM0,Mutual of Omaha Bank,0,IB,32325
http://www.nerdwallet.com/rates/,Aspire Federal Credit Union5800CUCD6,Aspire Federal Credit Union,0,CU,5800
http://www.nerdwallet.com/rates/,West Town Bank & Trust28151BKPREMMM0,West Town Bank & Trust,0,BK,28151
http://www.nerdwallet.com/rates/,Goliad National Bank5529BKCD6,Goliad National Bank,0,BK,5529
http://www.nerdwallet.com/rates/,First Mountain Bank23544BKSAV0,First Mountain Bank,0,BK,23544
http://www.nerdwallet.com/rates/,Christian Community Credit Union97068CUCD48,Christian Community Credit Union,0,CU,97068
http://www.nerdwallet.com/rates/,Farmington Bank18208BKCD24,Farmington Bank,0,BK,18208
http://www.nerdwallet.com/rates/,Community Bank3510BKCD12,Community Bank,0,BK,3510
http://www.nerdwallet.com/rates/,Bank of Orchard16905BKCD12,Bank of Orchard,0,BK,16905
http://www.nerdwallet.com/rates/,Actors Federal Credit Union15358CUSAV0,Actors Federal Credit Union,0,CU,15358
https://www.nerdwallet.com/rates,Guaranty Bank28670BKSAV0,Guaranty Bank,0,BK,28670
https://www.nerdwallet.com/rates,Gulf Coast Bank & Trust Company32974IBCD60,Gulf Coast Bank & Trust Company,0,IB,32974
https://www.nerdwallet.com/rates,Chartway Federal Credit Union13242CUCD6,Chartway Federal Credit Union,0,CU,13242
http://www.nerdwallet.com/rates/,Pawtucket Credit Union67278CUMM0,Pawtucket Credit Union,0,CU,67278
http://www.nerdwallet.com/rates/,Technology Credit Union68383CUINTCK0,Technology Credit Union,0,CU,68383
http://www.nerdwallet.com/rates/,Alliant Credit Union67955CUCD48,Alliant Credit Union,0,CU,67955
https://www.nerdwallet.com/rates,Citibank7213IBSAV0,Citibank,0,IB,7213
http://www.nerdwallet.com/rates/,Velocity Credit Union68359CUCD30,Velocity Credit Union,0,CU,68359
https://www.nerdwallet.com/rates/redirect.php?CertNumber=32773&InstitutionType=BK&InstrumentType=INTCK&b_url=https%3A%2F%2Fwww.easternbank.com%2Fsite%2Fpersonal%2Fbanking%2Fchecking%2FPages%2Fchecking.aspx&InstitutionName=Eastern+Bank&uuid=c4760a4f-51dd-11e5-a639-12373d6d6257,Eastern Bank32773BKINTCK,Eastern Bank,0,BK,32773
http://www.nerdwallet.com/rates/,Bank of Internet USA35546IBSAV0,Bank of Internet USA,0,IB,35546
http://www.nerdwallet.com/rates/,Trustco Bank31945SLCD12,Trustco Bank,0,SL,31945
http://www.nerdwallet.com/rates/,KeyBank National Association17534BKMM0,KeyBank National Association,0,BK,17534
https://www.nerdwallet.com/rates,USAA Federal Savings Bank32188IBPREMMM0,USAA Federal Savings Bank,0,IB,32188
https://www.nerdwallet.com/rates,Chartway Federal Credit Union13242CUSAV0,Chartway Federal Credit Union,0,CU,13242
http://www.nerdwallet.com/rates/,Victory Bank58615BKCD60,Victory Bank,0,BK,58615
http://www.nerdwallet.com/rates/,Central Bank & Trust Co.15815BKCD24,Central Bank & Trust Co.,0,BK,15815
http://www.nerdwallet.com/rates/,Fidelity Savings & Loan Association of Bucks Cnty30954SLSAV0,Fidelity Savings & Loan Association of Bucks Cnty,0,SL,30954
https://www.nerdwallet.com/checking-accounts/details/1163-fox-valley-savings-bank-free-checking,Fox Valley Savings Bank29188BKINTCK,Fox Valley Savings Bank,0,BK,29188
http://www.nerdwallet.com/checking-accounts/details/first-commonwealth-credit-union-value-checking,First Commonwealth Credit Union12765CUINTCK,First Commonwealth Credit Union,0,CU,12765
http://www.nerdwallet.com/checking-accounts/details/first-financial-credit-union-basic-checking,First Financial Credit Union67802CUINTCK,First Financial Credit Union,0,CU,67802
http://www.nerdwallet.com/checking-accounts/details/first-federal-savings-wepayu-interest-checking,First Federal Savings29090BKINTCK,First Federal Savings,0,BK,29090
http://www.nerdwallet.com/checking-accounts/details/the-honesdale-national-bank-free-checking,Honesdale National Bank7526BKINTCK,Honesdale National Bank,0,BK,7526
http://www.nerdwallet.com/checking-accounts/details/chase-chase-premier-plus-checking,Chase628002BKINTCK,Chase,0,BK,628002
http://www.nerdwallet.com/checking-accounts/details/great-plains-national-bank-gpnb-free,Great Plains National Bank34207BKINTCK,Great Plains National Bank,0,BK,34207
http://www.nerdwallet.com/checking-accounts/details/xplore-federal-credit-union-jump-start-checking,Xplore Federal Credit Union23017CUINTCK,Xplore Federal Credit Union,0,CU,23017
http://www.nerdwallet.com/checking-accounts/details/lowell-five-classic-checking,Lowell Five90227BKINTCK,Lowell Five,0,BK,90227
http://www.nerdwallet.com/blog/banking/best-free-checking-accounts/,Simple354442IBINTCK0,Simple,1,IB,354442
http://www.nerdwallet.com/blog/banking/best-free-checking-accounts/?bankingsidebar&bestfreechecking,Ally Bank57803IBINTCK0,Ally Bank,1,IB,57803
http://www.nerdwallet.com/blog/banking/best-free-checking-accounts/?bankingsidebar&bestfreechecking,Alliant Credit Union67955CUINTCK0,Alliant Credit Union,1,CU,67955
http://www.nerdwallet.com/blog/banking/best-free-checking-accounts/?bankingsidebar&bestfreechecking,Capital One 3604297100IBINTCK0,Capital One ,1,IB,3604297100
http://www.nerdwallet.com/checking-accounts/details/southland-federal-credit-union-regular-share-draft-checking,Southland Federal Credit Union15815CUINTCK,Southland Federal Credit Union,0,CU,15815
http://www.nerdwallet.com/checking-accounts/details/clinton-savings-bank-18-65-checking,Clinton Savings Bank90181BKINTCK,Clinton Savings Bank,0,BK,90181
http://www.nerdwallet.com/blog/checking/8-free-checking-accounts-nerdwallets-picks/,Capital One 3604297IBINTCK0,Capital One ,1,IB,3604297
http://www.nerdwallet.com/blog/banking/faq-cd-or-highyield-savings/,CIT Bank35575IBSAV0,CIT Bank,1,IB,35575
http://www.nerdwallet.com/blog/banking/faq-cd-or-highyield-savings/,Discover Bank5649IBSAV0,Discover Bank,1,IB,5649
http://www.nerdwallet.com/checking-accounts/details/chelsea-state-bank-free-checking,Chelsea State Bank14009BKINTCK,Chelsea State Bank,0,BK,14009
http://www.nerdwallet.com/blog/banking/huntington-bank-review/,Huntington National Bank6560BKINTCK0,Huntington National Bank,1,BK,6560
https://www.nerdwallet.com/checking-accounts/details/two-rivers-bank-and-trust-tr-cash-back-checking,Two Rivers Bank & Trust58013BKINTCK,Two Rivers Bank & Trust,0,BK,58013
http://www.nerdwallet.com/checking-accounts/details/midsouth-community-federal-credit-union-ichecking,MidSouth Community Federal Credit Union1410CUINTCK,MidSouth Community Federal Credit Union,0,CU,1410
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Utah,MySavingsDirect12054IBSAV0,MySavingsDirect,0,IB,12054
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Utah,MySavingsDirect12054IBCD6,MySavingsDirect,0,IB,12054
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Utah,CIT Bank35575IBCD12,CIT Bank,0,IB,35575
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Utah,Sallie Mae Bank58177IBCD36,Sallie Mae Bank,0,IB,58177
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Utah,Patelco Credit Union68579CUMM0,Patelco Credit Union,0,CU,68579
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Utah,Salem Five Direct23296IBCD60,Salem Five Direct,0,IB,23296
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Utah,Bank5 Connect23286IBCD24,Bank,0, C,5
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Utah,MySavingsDirect12054IBCD30,MySavingsDirect,0,IB,12054
https://www.nerdwallet.com/checking-accounts/details/162-key-bank-hassle-free-account,Key Bank17534BKINTCK,Key Bank,0,BK,17534
http://www.nerdwallet.com/checking-accounts/details/219-bank-of-the-west-easy-checking,Bank of the West3514BKINTCK,Bank of the West,0,BK,3514
https://www.nerdwallet.com/checking-accounts/details/53-suntrust-everyday-checking,SunTrust867BKINTCK,SunTrust,0,BK,867
http://www.nerdwallet.com/checking-accounts/details/22-wells-fargo-college-combo-student,Wells Fargo3511BKINTCK,Wells Fargo,0,BK,3511
http://www.nerdwallet.com/checking-accounts/details/968-provident-bank-provident-basic-checking,Provident Bank12010BKINTCK,Provident Bank,0,BK,12010
http://www.nerdwallet.com/blog/banking/nerdwallets-best-savings-accounts/comment-page-2/,Barclays57203IBSAV0,Barclays,1,IB,57203
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Detroit-MI,Eloan.com34967IBCD48,Eloan.com,0,IB,34967
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Detroit-MI,Michigan Community Credit Union62310CUCD48,Michigan Community Credit Union,0,CU,62310
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Detroit-MI,Barclays57203IBCD60,Barclays,0,IB,57203
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Detroit-MI,Synchrony Bank27314IBCD24,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Detroit-MI,Sallie Mae Bank58177IBCD12,Sallie Mae Bank,0,IB,58177
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Detroit-MI,EverBank34775IBCD48,EverBank,0,IB,34775
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Detroit-MI,EverBank34775IBCD60,EverBank,0,IB,34775
http://www.nerdwallet.com/checking-accounts/details/76-everbank-interest-checking,EverBank34775IBINTCK,EverBank,0,IB,34775
https://www.nerdwallet.com/checking-accounts/details/367-navy-federal-credit-union-everyday-checking,Navy Federal Credit Union5536CUINTCK,Navy Federal Credit Union,0,CU,5536
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Georgia,Barclays57203IBCD48,Barclays,0,IB,57203
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Georgia,Discover5649IBCD48,Discover,0,IB,5649
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Georgia,Peoples Bank17073BKCD60,Peoples Bank,0,BK,17073
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Georgia,MySavingsDirect12054IBSAV0,MySavingsDirect,0,IB,12054
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Georgia,First Internet Bank of Indiana34607IBCD48,First Internet Bank of Indiana,0,IB,34607
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Georgia,GE Capital Bank33778IBCD60,GE Capital Bank,0,IB,33778
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Georgia,Peoples Bank17073BKCD48,Peoples Bank,0,BK,17073
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Iowa,EverBank34775IBCD48,EverBank,0,IB,34775
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Iowa,Discover5649IBCD24,Discover,0,IB,5649
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Iowa,Synchrony Bank27314IBCD60,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Iowa,Barclays57203IBCD60,Barclays,0,IB,57203
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Iowa,UFB Direct35546IBSAV0,UFB Direct,0,IB,35546
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Iowa,Bank of the West3514BKCD60,Bank of the West,0,BK,3514
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Iowa,Triumph Community Bank57918BKCD48,Triumph Community Bank,0,BK,57918
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Nebraska,First Internet Bank of Indiana34607IBCD48,First Internet Bank of Indiana,0,IB,34607
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Nebraska,Synchrony Bank27314IBCD12,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Nebraska,Great Western Bank15289BKCD60,Great Western Bank,0,BK,15289
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,Northpointe Bank34953BKCD12,Northpointe Bank,0,BK,34953
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,Vibe Credit Union62236CUCD60,Vibe Credit Union,0,CU,62236
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,Sallie Mae Bank58177IBCD12,Sallie Mae Bank,0,IB,58177
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,Synchrony Bank27314IBCD24,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,Nationwide Bank34710IBCD36,Nationwide Bank,0,IB,34710
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,Discover5649IBCD48,Discover,0,IB,5649
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,CIT Bank35575IBCD48,CIT Bank,0,IB,35575
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,Lake Michigan Credit Union62514CUCD36,Lake Michigan Credit Union,0,CU,62514
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,BAC Florida Bank21265IBCD24,BAC Florida Bank,0,IB,21265
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,Nationwide Bank34710IBCD60,Nationwide Bank,0,IB,34710
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,CIT Bank58978IBSAV0,CIT Bank,0,IB,58978
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,EverBank34775IBCD60,EverBank,0,IB,34775
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,CIT Bank35575IBCD60,CIT Bank,0,IB,35575
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,EverBank34775IBCD36,EverBank,0,IB,34775
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Michigan,Gulf Coast Bank & Trust Company32974IBCD12,Gulf Coast Bank & Trust Company,0,IB,32974
